Province	Electoral district number	Electoral district name	Nom de la circonscription	Type of results*	Type de résultats**	Surname	Middle name(s)	Given name	Political affiliation	Appartenance politique	Votes obtained	% Votes obtained	Rejected ballots	Total number of ballots cast
British Columbia	59004	Cariboo--Prince George	Cariboo--Prince George	validated	validés	Sapergia		Heather	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	8440	15.4	321	55095
British Columbia	59004	Cariboo--Prince George	Cariboo--Prince George	validated	validés	Yang		Jing Lan	People's Party	Parti populaire	1206	2.2	321	55095
British Columbia	59005	Central Okanagan--Similkameen--Nicola	Central Okanagan--Similkameen--Nicola	validated	validés	Albas		Dan	Conservative	Conservateur	31135	47.9	341	65276
British Columbia	59005	Central Okanagan--Similkameen--Nicola	Central Okanagan--Similkameen--Nicola	validated	validés	Duncan		Allan	People's Party	Parti populaire	1345	2.1	341	65276
British Columbia	59005	Central Okanagan--Similkameen--Nicola	Central Okanagan--Similkameen--Nicola	validated	validés	Mellalieu		Robert	Green Party	Parti Vert	5086	7.8	341	65276
British Columbia	59005	Central Okanagan--Similkameen--Nicola	Central Okanagan--Similkameen--Nicola	validated	validés	Murphy		Mary Ann	Liberal	Libéral	16252	25	341	65276
British Columbia	59005	Central Okanagan--Similkameen--Nicola	Central Okanagan--Similkameen--Nicola	validated	validés	Phillip		Joan	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	10904	16.8	341	65276
British Columbia	59005	Central Okanagan--Similkameen--Nicola	Central Okanagan--Similkameen--Nicola	validated	validés	Regier		Jesse	Libertarian	Libertarien	213	.3	341	65276
British Columbia	59006	Chilliwack--Hope	Chilliwack--Hope	validated	validés	Bogunovic		Rob	People's Party	Parti populaire	1760	3.3	226	53981
British Columbia	59006	Chilliwack--Hope	Chilliwack--Hope	validated	validés	Green		Arthur	Green Party	Parti Vert	5243	9.8	226	53981
British Columbia	59006	Chilliwack--Hope	Chilliwack--Hope	validated	validés	Lamache		Daniel	Christian Heritage Party	Parti de l'Héritage Chrétien	202	.4	226	53981
British Columbia	59006	Chilliwack--Hope	Chilliwack--Hope	validated	validés	McQuillan		Heather	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	8957	16.7	226	53981
British Columbia	59006	Chilliwack--Hope	Chilliwack--Hope	validated	validés	O'Donnell		Dorothy-Jean	ML	ML	73	.1	226	53981
British Columbia	59006	Chilliwack--Hope	Chilliwack--Hope	validated	validés	Strahl		Mark	Conservative	Conservateur	26672	49.6	226	53981
British Columbia	59006	Chilliwack--Hope	Chilliwack--Hope	validated	validés	Velonis		Kelly	Liberal	Libéral	10848	20.2	226	53981
British Columbia	59007	Cloverdale--Langley City	Cloverdale--Langley City	validated	validés	Aldag		John	Liberal	Libéral	19542	35.2	415	55903
British Columbia	59007	Cloverdale--Langley City	Cloverdale--Langley City	validated	validés	Banwarie		Rae	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	10508	18.9	415	55903
British Columbia	59007	Cloverdale--Langley City	Cloverdale--Langley City	validated	validés	Jansen		Tamara	Conservative	Conservateur	20936	37.7	415	55903
British Columbia	59007	Cloverdale--Langley City	Cloverdale--Langley City	validated	validés	Kennedy		Ian	People's Party	Parti populaire	930	1.7	415	55903
British Columbia	59007	Cloverdale--Langley City	Cloverdale--Langley City	validated	validés	Nutbrown		Caelum	Green Party	Parti Vert	3572	6.4	415	55903
British Columbia	59008	Coquitlam--Port Coquitlam	Coquitlam--Port Coquitlam	validated	validés	Gower		Christina	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	13383	23	314	58489
British Columbia	59008	Coquitlam--Port Coquitlam	Coquitlam--Port Coquitlam	validated	validés	Insley		Nicholas	Conservative	Conservateur	19788	34	314	58489
British Columbia	59008	Coquitlam--Port Coquitlam	Coquitlam--Port Coquitlam	validated	validés	Iova		Dan	VCP	CAC	98	.2	314	58489
British Columbia	59008	Coquitlam--Port Coquitlam	Coquitlam--Port Coquitlam	validated	validés	McKinnon		Ron	Liberal	Libéral	20178	34.7	314	58489
British Columbia	59008	Coquitlam--Port Coquitlam	Coquitlam--Port Coquitlam	validated	validés	Nickason		Brad	Green Party	Parti Vert	4025	6.9	314	58489
British Columbia	59008	Coquitlam--Port Coquitlam	Coquitlam--Port Coquitlam	validated	validés	Spornicu		Roland	People's Party	Parti populaire	703	1.2	314	58489
British Columbia	59009	Courtenay--Alberni	Courtenay--Alberni	validated	validés	Biley		Barbara	ML	ML	172	.2	359	72639
British Columbia	59009	Courtenay--Alberni	Courtenay--Alberni	validated	validés	Gowans		Jonah Baden	Liberal	Libéral	8620	11.9	359	72639
British Columbia	59009	Courtenay--Alberni	Courtenay--Alberni	validated	validés	Horner		Byron	Conservative	Conservateur	23936	33.1	359	72639
British Columbia	59009	Courtenay--Alberni	Courtenay--Alberni	validated	validés	Johns		Gord	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	29790	41.2	359	72639
British Columbia	59009	Courtenay--Alberni	Courtenay--Alberni	validated	validés	Wood		Sean	Green Party	Parti Vert	9762	13.5	359	72639
British Columbia	59010	Cowichan--Malahat--Langford	Cowichan--Malahat--Langford	validated	validés	Chen		Rhonda	People's Party	Parti populaire	1066	1.6	282	65510
British Columbia	59010	Cowichan--Malahat--Langford	Cowichan--Malahat--Langford	validated	validés	DeLong		Alana	Conservative	Conservateur	16959	26	282	65510
British Columbia	59010	Cowichan--Malahat--Langford	Cowichan--Malahat--Langford	validated	validés	Herbert		Blair	Liberal	Libéral	10301	15.8	282	65510
British Columbia	59010	Cowichan--Malahat--Langford	Cowichan--Malahat--Langford	validated	validés	Hwitsum		Lydia	Green Party	Parti Vert	13181	20.2	282	65510
British Columbia	59010	Cowichan--Malahat--Langford	Cowichan--Malahat--Langford	validated	validés	MacGregor		Alistair	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	23519	36.1	282	65510
British Columbia	59010	Cowichan--Malahat--Langford	Cowichan--Malahat--Langford	validated	validés	Stanbridge		Robin Morton	Christian Heritage Party	Parti de l'Héritage Chrétien	202	.3	282	65510
British Columbia	59011	Delta	Delta	validated	validés	Anderson-Fennell		Randy	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	8792	16.3	361	54337
British Columbia	59011	Delta	Delta	validated	validés	Bains		Amarit	Independent	Indépendant(e)	398	.7	361	54337
British Columbia	59011	Delta	Delta	validated	validés	Bennett		Tony	Independent	Indépendant(e)	385	.7	361	54337
British Columbia	59011	Delta	Delta	validated	validés	Corbet		Tanya	Conservative	Conservateur	17809	33	361	54337
British Columbia	59011	Delta	Delta	validated	validés	DeCraene		Craig	Green Party	Parti Vert	3387	6.3	361	54337
British Columbia	59011	Delta	Delta	validated	validés	Ireland		Angelina	People's Party	Parti populaire	948	1.8	361	54337
British Columbia	59011	Delta	Delta	validated	validés	Qualtrough		Carla	Liberal	Libéral	22257	41.2	361	54337
British Columbia	59012	Fleetwood--Port Kells	Fleetwood--Port Kells	validated	validés	Baertl		Tanya	Green Party	Parti Vert	2378	4.8	329	49571
British Columbia	59012	Fleetwood--Port Kells	Fleetwood--Port Kells	validated	validés	Hardie		Ken	Liberal	Libéral	18545	37.7	329	49571
British Columbia	59012	Fleetwood--Port Kells	Fleetwood--Port Kells	validated	validés	Ohana		Annie	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	10569	21.5	329	49571
British Columbia	59012	Fleetwood--Port Kells	Fleetwood--Port Kells	validated	validés	Poulin		Mike	People's Party	Parti populaire	1104	2.2	329	49571
British Columbia	59012	Fleetwood--Port Kells	Fleetwood--Port Kells	validated	validés	Purewal		Shinder	Conservative	Conservateur	16646	33.8	329	49571
British Columbia	59013	Kamloops--Thompson--Cariboo	Kamloops--Thompson--Cariboo	validated	validés	Cheeseborough		Kira	Animal Protection Party	Parti Protection Animaux	321	.4	311	72764
British Columbia	59013	Kamloops--Thompson--Cariboo	Kamloops--Thompson--Cariboo	validated	validés	Currie		Iain	Green Party	Parti Vert	8789	12.1	311	72764
British Columbia	59013	Kamloops--Thompson--Cariboo	Kamloops--Thompson--Cariboo	validated	validés	Egli		Cynthia	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	9936	13.7	311	72764
British Columbia	59013	Kamloops--Thompson--Cariboo	Kamloops--Thompson--Cariboo	validated	validés	Finlayson		Ken	People's Party	Parti populaire	1132	1.6	311	72764
British Columbia	59013	Kamloops--Thompson--Cariboo	Kamloops--Thompson--Cariboo	validated	validés	Kerek		Peter	Communist	Communiste	144	.2	311	72764
British Columbia	59013	Kamloops--Thompson--Cariboo	Kamloops--Thompson--Cariboo	validated	validés	Lake		Terry	Liberal	Libéral	19716	27.2	311	72764
British Columbia	59013	Kamloops--Thompson--Cariboo	Kamloops--Thompson--Cariboo	validated	validés	McLeod		Cathy	Conservative	Conservateur	32415	44.7	311	72764
British Columbia	59014	Kelowna--Lake Country	Kelowna--Lake Country	validated	validés	Ashley		Travis	Green Party	Parti Vert	5171	7.5	305	69425
British Columbia	59014	Kelowna--Lake Country	Kelowna--Lake Country	validated	validés	Barr		John	People's Party	Parti populaire	1225	1.8	305	69425
British Columbia	59014	Kelowna--Lake Country	Kelowna--Lake Country	validated	validés	Fuhr		Stephen	Liberal	Libéral	22627	32.7	305	69425
British Columbia	59014	Kelowna--Lake Country	Kelowna--Lake Country	validated	validés	Gray		Tracy	Conservative	Conservateur	31497	45.6	305	69425
British Columbia	59014	Kelowna--Lake Country	Kelowna--Lake Country	validated	validés	Joseph		Daniel	Independent	Indépendant(e)	152	.2	305	69425
British Columbia	59014	Kelowna--Lake Country	Kelowna--Lake Country	validated	validés	Kulik		Justin	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	8381	12.1	305	69425
British Columbia	59014	Kelowna--Lake Country	Kelowna--Lake Country	validated	validés	Socrates		Silverado	Independent	Indépendant(e)	67	.1	305	69425
British Columbia	59015	Kootenay--Columbia	Kootenay--Columbia	validated	validés	Brynne		Abra	Green Party	Parti Vert	6145	9.1	266	67596
British Columbia	59015	Kootenay--Columbia	Kootenay--Columbia	validated	validés	Goldsbury		Robin	Liberal	Libéral	6151	9.1	266	67596
British Columbia	59015	Kootenay--Columbia	Kootenay--Columbia	validated	validés	Miller		Trev	Animal Protection Party	Parti Protection Animaux	339	.5	266	67596
British Columbia	59015	Kootenay--Columbia	Kootenay--Columbia	validated	validés	Morrison		Rob	Conservative	Conservateur	30168	44.8	266	67596
British Columbia	59015	Kootenay--Columbia	Kootenay--Columbia	validated	validés	Stetski		Wayne	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	23149	34.4	266	67596
British Columbia	59015	Kootenay--Columbia	Kootenay--Columbia	validated	validés	Stewart		Rick	People's Party	Parti populaire	1378	2	266	67596
British Columbia	59016	Langley--Aldergrove	Langley--Aldergrove	validated	validés	Dipietra-Cudmore		Natalie	People's Party	Parti populaire	1305	2.1	373	63825
British Columbia	59016	Langley--Aldergrove	Langley--Aldergrove	validated	validés	Farstad		Kaija	Green Party	Parti Vert	4881	7.7	373	63825
British Columbia	59016	Langley--Aldergrove	Langley--Aldergrove	validated	validés	Jensen		Leon	Liberal	Libéral	16254	25.6	373	63825
British Columbia	59016	Langley--Aldergrove	Langley--Aldergrove	validated	validés	Joehl		Alex	Libertarian	Libertarien	499	.8	373	63825
British Columbia	59016	Langley--Aldergrove	Langley--Aldergrove	validated	validés	Van Popta		Tako	Conservative	Conservateur	29823	47	373	63825
British Columbia	59016	Langley--Aldergrove	Langley--Aldergrove	validated	validés	Wakelin		Stacey	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	10690	16.8	373	63825
British Columbia	59017	Mission--Matsqui--Fraser Canyon	Mission--Matsqui--Fraser Canyon	validated	validés	Csaszar		Julius Nick	People's Party	Parti populaire	1055	2.3	439	46505
British Columbia	59017	Mission--Matsqui--Fraser Canyon	Mission--Matsqui--Fraser Canyon	validated	validés	Kidder		John	Green Party	Parti Vert	5019	10.9	439	46505
British Columbia	59017	Mission--Matsqui--Fraser Canyon	Mission--Matsqui--Fraser Canyon	validated	validés	Nenn		Michael	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	8089	17.6	439	46505
British Columbia	59017	Mission--Matsqui--Fraser Canyon	Mission--Matsqui--Fraser Canyon	validated	validés	Sidhu		Jati	Liberal	Libéral	12299	26.7	439	46505
British Columbia	59017	Mission--Matsqui--Fraser Canyon	Mission--Matsqui--Fraser Canyon	validated	validés	Vis		Brad	Conservative	Conservateur	19535	42.4	439	46505
British Columbia	59017	Mission--Matsqui--Fraser Canyon	Mission--Matsqui--Fraser Canyon	validated	validés	Wismer		Elaine	ML	ML	69	.1	439	46505
British Columbia	59018	Nanaimo--Ladysmith	Nanaimo--Ladysmith	validated	validés	Chamberlin		Bob	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	16985	23.6	225	72089
British Columbia	59018	Nanaimo--Ladysmith	Nanaimo--Ladysmith	validated	validés	Chumsa		James	Communist	Communiste	104	.1	225	72089
British Columbia	59018	Nanaimo--Ladysmith	Nanaimo--Ladysmith	validated	validés	Clarke		Jennifer	People's Party	Parti populaire	1049	1.5	225	72089
British Columbia	59018	Nanaimo--Ladysmith	Nanaimo--Ladysmith	validated	validés	Corfield		Michelle	Liberal	Libéral	9735	13.5	225	72089
British Columbia	59018	Nanaimo--Ladysmith	Nanaimo--Ladysmith	validated	validés	Hirst		John	Conservative	Conservateur	18634	25.9	225	72089
British Columbia	59018	Nanaimo--Ladysmith	Nanaimo--Ladysmith	validated	validés	Manly		Paul	Green Party	Parti Vert	24844	34.6	225	72089
British Columbia	59018	Nanaimo--Ladysmith	Nanaimo--Ladysmith	validated	validés	Marlatt		Brian	PC Party	Parti PC	207	.3	225	72089
British Columbia	59018	Nanaimo--Ladysmith	Nanaimo--Ladysmith	validated	validés	Stoneman		Geoff	Independent	Indépendant(e)	235	.3	225	72089
British Columbia	59018	Nanaimo--Ladysmith	Nanaimo--Ladysmith	validated	validés	White		Echo	Independent	Indépendant(e)	71	.1	225	72089
British Columbia	59019	New Westminster--Burnaby	New Westminster--Burnaby	validated	validés	Davis		Will	Liberal	Libéral	12414	23.4	452	53429
British Columbia	59019	New Westminster--Burnaby	New Westminster--Burnaby	validated	validés	Ginn		Hansen	People's Party	Parti populaire	862	1.6	452	53429
British Columbia	59019	New Westminster--Burnaby	New Westminster--Burnaby	validated	validés	Julian		Peter	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	23437	44.2	452	53429
British Columbia	59019	New Westminster--Burnaby	New Westminster--Burnaby	validated	validés	Murarka		Neeraj	Libertarian	Libertarien	307	.6	452	53429
British Columbia	59019	New Westminster--Burnaby	New Westminster--Burnaby	validated	validés	Passyar		Ahmad	Independent	Indépendant(e)	83	.2	452	53429
British Columbia	59019	New Westminster--Burnaby	New Westminster--Burnaby	validated	validés	Theriault		Joseph	ML	ML	57	.1	452	53429
British Columbia	59019	New Westminster--Burnaby	New Westminster--Burnaby	validated	validés	Veck		Megan	Conservative	Conservateur	11439	21.6	452	53429
British Columbia	59019	New Westminster--Burnaby	New Westminster--Burnaby	validated	validés	de Montigny		Suzanne	Green Party	Parti Vert	4378	8.3	452	53429
British Columbia	59020	North Okanagan--Shuswap	North Okanagan--Shuswap	validated	validés	Arnold		Mel	Conservative	Conservateur	36154	48.8	449	74594
British Columbia	59020	North Okanagan--Shuswap	North Okanagan--Shuswap	validated	validés	Delfing		Kyle	People's Party	Parti populaire	2027	2.7	449	74594
British Columbia	59020	North Okanagan--Shuswap	North Okanagan--Shuswap	validated	validés	Derkaz		Cindy	Liberal	Libéral	16783	22.6	449	74594
British Columbia	59020	North Okanagan--Shuswap	North Okanagan--Shuswap	validated	validés	Reinarz		Marc	Green Party	Parti Vert	7828	10.6	449	74594
British Columbia	59020	North Okanagan--Shuswap	North Okanagan--Shuswap	validated	validés	Sandhu		Harwinder	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	11353	15.3	449	74594
British Columbia	59021	North Vancouver	North Vancouver	validated	validés	Bell		Justine	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	10340	16.4	349	63279
British Columbia	59021	North Vancouver	North Vancouver	validated	validés	Jadavji		Azmairnin	People's Party	Parti populaire	835	1.3	349	63279
British Columbia	59021	North Vancouver	North Vancouver	validated	validés	Orr		George	Green Party	Parti Vert	7868	12.5	349	63279
British Columbia	59021	North Vancouver	North Vancouver	validated	validés	Saxton		Andrew	Conservative	Conservateur	16908	26.9	349	63279
British Columbia	59021	North Vancouver	North Vancouver	validated	validés	Wilkinson		Jonathan	Liberal	Libéral	26979	42.9	349	63279
British Columbia	59022	Pitt Meadows--Maple Ridge	Pitt Meadows--Maple Ridge	validated	validés	Cherrier		Bryton	People's Party	Parti populaire	698	1.3	298	54529
British Columbia	59022	Pitt Meadows--Maple Ridge	Pitt Meadows--Maple Ridge	validated	validés	Dalton		Marc	Conservative	Conservateur	19650	36.2	298	54529
British Columbia	59022	Pitt Meadows--Maple Ridge	Pitt Meadows--Maple Ridge	validated	validés	Jaschke		Ariane	Green Party	Parti Vert	4332	8	298	54529
British Columbia	59022	Pitt Meadows--Maple Ridge	Pitt Meadows--Maple Ridge	validated	validés	Mogk		John	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	12958	23.9	298	54529
British Columbia	59022	Pitt Meadows--Maple Ridge	Pitt Meadows--Maple Ridge	validated	validés	Ranta		Steve	Independent	Indépendant(e)	468	.9	298	54529
British Columbia	59022	Pitt Meadows--Maple Ridge	Pitt Meadows--Maple Ridge	validated	validés	Ruimy		Dan	Liberal	Libéral	16125	29.7	298	54529
British Columbia	59023	Port Moody--Coquitlam	Port Moody--Coquitlam	validated	validés	Badiei		Sara	Liberal	Libéral	15695	29.1	516	54519
British Columbia	59023	Port Moody--Coquitlam	Port Moody--Coquitlam	validated	validés	Chabot		Jayson	People's Party	Parti populaire	821	1.5	516	54519
British Columbia	59023	Port Moody--Coquitlam	Port Moody--Coquitlam	validated	validés	Shin		Nelly	Conservative	Conservateur	16855	31.2	516	54519
British Columbia	59023	Port Moody--Coquitlam	Port Moody--Coquitlam	validated	validés	Verrier		Roland	ML	ML	57	.1	516	54519
British Columbia	59023	Port Moody--Coquitlam	Port Moody--Coquitlam	validated	validés	Watts		Bryce	Green Party	Parti Vert	3873	7.2	516	54519
British Columbia	59023	Port Moody--Coquitlam	Port Moody--Coquitlam	validated	validés	Zarrillo		Bonita	NDP-New Democratic Party	NPD-Nouveau Parti démocratique	16702	30.9	516	54519
British Columbia	59024	Prince George--Peace River--Northern Rockies	Prince George--Peace River--Northern Rockies	validated	validés	Erickson		Mavis	Liberal	Libéral	6391	11.6	283	55412
British Columbia	59024	Prince George--Peace River--Northern Rockies	Prince George--Peace River--Northern Rockies	validated	validés	Kendall		Catharine	Green Party	Parti Vert	3448	6.3	283	55412
